filename,ACI,ADI,AEI,BIO,Class,comment
LEEC18__0__20161113_071600_ma.wav,899.100127512239,1.1510245,0.0083855,6.84409586849755,vire_chiv,group 3
LEEC18__0__20161116_051400_ma.wav,3144.33973729657,0.8134515,0.2959745,8.56084148110561,vire_chiv,group 5
LEEC18__0__20161116_080100_ma.wav,1066.03795043835,1.089908,0.129041,8.03863584595443,vire_chiv,group 3
LEEC18__0__20161117_072900_ma.wav,758.452889173775,1.1512365,0.0038085,6.51007101700393,vire_chiv,group 2
LEEC18__0__20161118_050100_ma.wav,4191.62729863524,1.14984,0.019951,7.86647512795984,vire_chiv,group 5
LEEC18__0__20161121_080100_aa.wav,745.132999438764,1.15039,0.0150175,6.95047224104192,vire_chiv,group 2
LEEC18__0__20161121_081400_aa.wav,934.337072803659,1.1260995,0.0764165,8.32993082609142,vire_chiv,group 3
LEEC18__0__20161123_055900_aa.wav,2306.28430933868,1.0734975,0.1374495,7.24080791077302,vire_chiv,group 5
LEEC18__0__20161123_071600_aa.wav,6243.61671683354,0.997484,0.214894,8.38117204117563,vire_chiv,group 5
LEEC18__0__20161124_054600_aa.wav,1221.7364161239,1.107806,0.1173845,8.55569793127954,vire_chiv,group 4
LEEC18__0__20161125_080100_aa.wav,1145.88446963862,1.151088,0.0073365,6.89500189262955,vire_chiv,group 4
LEEC18__0__20161126_054600_aa.wav,733.358281690481,1.1492255,0.022389,6.39792181617747,vire_chiv,group 2
LEEC18__0__20161128_064400_aa.wav,2363.7079730466,1.0011715,0.1995515,8.05837766598499,vire_chiv,group 5
LEEC18__0__20161128_080100_aa.wav,988.838918169464,1.149227,0.022116,6.66926591757412,vire_chiv,group 3
LEEC18__0__20161130_064400_aa.wav,525.267151602252,1.131658,0.06829,7.40703920887387,vire_chiv,group 1
LEEC18__0__20161201_080100_aa.wav,8825.28480345935,1.025196,0.188632,8.14004396616241,vire_chiv,group 5
LEEC18__0__20161202_054600_aa.wav,832.345989059997,1.151161,0.005708,6.26040298085582,vire_chiv,group 2
LEEC18__0__20161202_071600_aa.wav,603.752001577407,1.1512455,0.0034425,6.30759245092662,vire_chiv,group 1
LEEC18__0__20161202_080100_aa.wav,1137.14833733728,0.919152,0.245051,8.17259397939833,vire_chiv,group 4
LEEC18__0__20161203_050100_aa.wav,845.840029759058,1.1488385,0.025468,6.43809581797219,vire_chiv,group 2
LEEC18__0__20161203_064400_aa.wav,6408.03637668737,1.1126155,0.1039535,7.4408623241381,vire_chiv,group 5
LEEC18__0__20161203_081400_aa.wav,1263.22304421717,1.112178,0.104468,7.78839126553575,vire_chiv,group 4
LEEC18__0__20161204_064400_aa.wav,864.41187265253,1.150352,0.0156515,7.54415789976249,vire_chiv,group 2
LEEC18__0__20161205_071600_aa.wav,617.37159797124,1.1410425,0.050697,8.03081431422585,vire_chiv,group 1
LEEC18__0__20161206_063100_aa.wav,8645.2657855611,1.1335395,0.0708765,7.85041241436957,vire_chiv,group 5
LEEC18__0__20161207_080100_aa.wav,2844.97610433873,1.1512875,0.001218,4.67090708602455,vire_chiv,group 5
LEEC18__0__20161209_054600_aa.wav,3289.107208609,1.131762,0.067538,6.99669587540607,vire_chiv,group 5
LEEC18__0__20161209_055900_aa.wav,3427.31066666401,1.1501915,0.018161,7.07548461714613,vire_chiv,group 5
LEEC18__0__20161209_081400_aa.wav,2763.92207465841,1.1512735,0.0023555,5.6722750218699,vire_chiv,group 5
LEEC18__0__20161210_064400_aa.wav,801.905553750176,1.151231,0.004097,5.96703012952488,vire_chiv,group 2
LEEC18__0__20161210_071600_aa.wav,698.012909101128,1.149787,0.019629,7.03548460326451,vire_chiv,group 1
LEEC18__0__20161212_080100_aa.wav,1497.13330077781,0.631108,0.357449,9.1357901459541,vire_chiv,group 4
LEEC18__0__20161213_050100_aa.wav,483.263512342944,1.1485815,0.024687,7.17831003094144,vire_chiv,group 1
LEEC18__0__20161213_051400_aa.wav,705.718097717446,1.090499,0.1380085,8.07000546441894,vire_chiv,group 2
LEEC18__0__20161213_071600_aa.wav,6310.50889024706,0.923763,0.252146,8.58564969484082,vire_chiv,group 5
LEEC18__0__20161215_055900_aa.wav,1113.83113135642,0.966788,0.207759,6.9946371788858,vire_chiv,group 3
LEEC18__0__20161216_055900_aa.wav,597.068842227132,1.12376,0.085263,7.40567183251958,vire_chiv,group 1
LEEC18__0__20161216_063100_aa.wav,1298.52085294934,1.048726,0.176555,7.53399291128108,vire_chiv,group 4
LEEC18__0__20161218_055900_aa.wav,1270.44529011555,1.062996,0.1555875,8.36046673434176,vire_chiv,group 4
LEEC18__0__20161218_081400_aa.wav,577.261178347843,1.1474045,0.0312425,7.38580596046326,vire_chiv,group 1
LEEC18__0__20161219_050100_aa.wav,1404.3309580702,0.9470945,0.240518,9.08564118009658,vire_chiv,group 4
LEEC18__0__20161220_081400_aa.wav,837.716708382628,1.1468595,0.034497,7.37388544354688,vire_chiv,group 2
LEEC18__0__20161221_064400_aa.wav,661.224018053589,1.1426205,0.049004,7.73830066168233,vire_chiv,group 1
LEEC18__0__20161229_051400_br.wav,433.635315777332,1.0851705,0.1195785,7.58905373417646,vire_chiv,group 1
LEEC18__0__20170107_071600_br.wav,759.065783664222,1.15045,0.015254,6.81667744279333,vire_chiv,group 2
LEEC21__0__20161020_054600_ma.wav,1403.2045034521,1.1463955,0.034545,6.91005534222647,vire_chiv,group 4
LEEC21__0__20161022_055900_ma.wav,5867.22866043205,1.083102,0.1333365,9.74260336631707,vire_chiv,group 5
LEEC21__0__20161022_063100_ma.wav,4240.89675177705,1.085525,0.138555,7.38519815689709,vire_chiv,group 5
LEEC21__0__20161024_063100_ma.wav,1751.93140593893,0.825136,0.2832345,9.79895045418906,vire_chiv,group 4
LEEC21__0__20161024_072900_ma.wav,718.469194756355,0.9728925,0.1930935,7.57039786806347,vire_chiv,group 2
LEEC21__0__20161025_064400_ma.wav,964.83003192694,1.1509715,0.00895,6.60317275452236,vire_chiv,group 3
LEEC21__0__20161028_051400_ma.wav,2963.91483434306,1.151121,0.0070295,6.54592001483196,vire_chiv,group 5
LEEC21__0__20161102_051400_ma.wav,1100.95903414015,0.9752605,0.21713,9.21493113698697,vire_chiv,group 3
LEEC21__0__20161104_051400_ma.wav,1152.09733268742,1.1140115,0.101016,7.69938074449124,vire_chiv,group 4
LEEC21__0__20161107_071600_ma.wav,725.648943350797,1.1512815,0.001763,4.64882905386119,vire_chiv,group 2
LEEC21__0__20161108_050100_ma.wav,978.146754826973,1.1508815,0.0108395,6.25962192640939,vire_chiv,group 3
LEEC21__0__20161108_055900_ma.wav,7548.49194173709,1.117559,0.0970785,7.59871437801195,vire_chiv,group 5
LEEC21__0__20161109_054600_ma.wav,406.403676587347,1.1512215,0.0041975,5.62746202512197,vire_chiv,group 1
LEEC21__0__20161115_080100_ma.wav,432.208504595144,1.1499225,0.0178365,7.27714591577527,vire_chiv,group 1
LEEC21__0__20161116_063100_ma.wav,3013.52251174395,1.0594475,0.147056,7.04890192886093,vire_chiv,group 5
LEEC21__0__20161117_051400_ma.wav,860.52720557015,1.1504235,0.01558,6.86583099781746,vire_chiv,group 2
LEEC21__0__20161119_051400_ma.wav,5306.89407084801,1.040587,0.1809015,8.56633835787202,vire_chiv,group 5
LEEC21__0__20161129_081400_aa.wav,675.777280037107,1.1206795,0.09426,7.46323551737105,vire_chiv,group 1
LEEC21__0__20170101_072900_br.wav,950.345057897602,0.988784,0.203381,8.2598980274621,vire_chiv,group 3
LEEC21__0__20170102_063100_br.wav,568.4499387191,1.15129,0.0006955,3.57018325165696,vire_chiv,group 1
LEEC21__0__20170108_064400_br.wav,658.810182207563,1.0897305,0.1298895,8.73961732123356,vire_chiv,group 1
LEEC21__0__20170109_054600_br.wav,431.635527457974,1.1478145,0.0277735,7.47996065224859,vire_chiv,group 1
LEEC21__0__20170112_055900_br.wav,710.980271008299,1.147433,0.031306,7.89112945117652,vire_chiv,group 2
LEEC23__0__20161020_054600_ma.wav,822.483129853502,1.079713,0.141107,8.00280546567139,vire_chiv,group 2
LEEC23__0__20161020_071600_ma.wav,856.778007400593,1.1504895,0.015024,7.32966734230049,vire_chiv,group 2
LEEC23__0__20161105_055900_ma.wav,1276.15928085368,1.121002,0.0869,7.52875883128318,vire_chiv,group 4
LEEC23__0__20161108_064400_ma.wav,797.262136971658,1.1470505,0.0328985,7.16222843838043,vire_chiv,group 2
LEEC23__0__20161110_054600_ma.wav,1284.09252357181,1.1317565,0.074199,10.2282483755051,vire_chiv,group 4
LEEC23__0__20161110_071600_ma.wav,983.407871496787,1.151134,0.0070665,5.8537522910882,vire_chiv,group 3
LEEC23__0__20161110_081400_ma.wav,1254.65459016131,1.1509725,0.010045,7.12949307405183,vire_chiv,group 4
LEEC23__0__20161112_080100_ma.wav,1005.75341147407,1.1512185,0.004659,6.2010308426338,vire_chiv,group 3
LEEC23__0__20161117_080100_ma.wav,1926.96737759911,0.6849165,0.337973,9.42361568941116,vire_chiv,group 5
LEEC23__0__20161119_063100_ma.wav,4342.99092486277,1.1464925,0.036189,7.30800579593391,vire_chiv,group 5
LEEC23__0__20161122_072900_aa.wav,771.244728027504,1.063414,0.1488735,7.38461459886693,vire_chiv,group 2
LEEC23__0__20161124_080100_aa.wav,523.229408416987,1.147855,0.0282655,6.59756237129466,vire_chiv,group 1
LEEC23__0__20161125_050100_aa.wav,896.347026648018,1.124463,0.0825245,7.85288316180742,vire_chiv,group 3
LEEC23__0__20161128_072900_aa.wav,818.281592987835,1.151253,0.003419,6.1052668951141,vire_chiv,group 2
LEEC23__0__20161129_081400_aa.wav,742.829668563314,1.146599,0.034261,6.9980908574003,vire_chiv,group 2
LEEC23__0__20161207_050100_aa.wav,711.977061638373,1.150287,0.016055,7.50995738552806,vire_chiv,group 2
LEEC23__0__20161207_063100_aa.wav,492.418610888365,1.1512925,0.0001485,3.82069143122771,vire_chiv,group 1
LEEC23__0__20161214_080100_aa.wav,905.071271484401,1.135465,0.0672695,7.23074679902128,vire_chiv,group 3
LEEC23__0__20161214_081400_aa.wav,32352.9150823236,0.8620475,0.280345,8.1112005699324,vire_chiv,group 5
LEEC23__0__20161218_054600_aa.wav,2252.80586561726,0.788551,0.3059305,10.2145594865603,vire_chiv,group 5
LEEC23__0__20161220_055900_aa.wav,879.053362582974,1.1505905,0.01322,6.73080668559312,vire_chiv,group 2
LEEC24__0__20161020_063100_ma.wav,1139.10129540549,1.15098,0.008887,6.7011087586556,vire_chiv,group 4
LEEC24__0__20161020_071600_ma.wav,917.31287634191,1.1512415,0.0037735,5.79355801980269,vire_chiv,group 3
LEEC24__0__20161021_050100_ma.wav,2139.82197106103,1.1504695,0.0136205,6.86541692953736,vire_chiv,group 5
LEEC24__0__20161022_055900_ma.wav,2048.41715667238,1.106822,0.1156465,8.29396837983558,vire_chiv,group 5
LEEC24__0__20161022_081400_ma.wav,3063.1951915844,1.097398,0.115113,7.43820970267054,vire_chiv,group 5
LEEC24__0__20161023_054600_ma.wav,4571.58382098316,0.9289905,0.253877,8.41648218572347,vire_chiv,group 5
LEEC24__0__20161024_063100_ma.wav,767.466019926722,1.145894,0.036722,6.82137688763108,vire_chiv,group 2
LEEC24__0__20161025_072900_ma.wav,469.08460043814,1.1505035,0.012592,6.9304256369491,vire_chiv,group 1
LEEC24__0__20161028_064400_ma.wav,5903.08736329804,1.109078,0.114093,7.27702183784071,vire_chiv,group 5
LEEC24__0__20161031_064400_ma.wav,4013.97007752125,1.099463,0.1092955,7.17450618325998,vire_chiv,group 5
LEEC24__0__20161031_071600_ma.wav,698.62890920205,1.0991705,0.116212,7.75374306388943,vire_chiv,group 1
LEEC24__0__20161101_064400_ma.wav,3675.66366799019,0.994154,0.2043915,7.94416395010765,vire_chiv,group 5
LEEC24__0__20161102_051400_ma.wav,605.365970271937,1.100617,0.10561,7.38125471167917,vire_chiv,group 1
LEEC24__0__20161120_050100_aa.wav,856.836466933818,1.0418775,0.1754325,8.15446879559714,vire_chiv,group 2
LEEC24__0__20161120_054600_aa.wav,951.6188094405,1.0688145,0.140763,9.03578211652745,vire_chiv,group 3
LEEC24__0__20161120_063100_aa.wav,509.624580028101,1.073508,0.1401825,8.22257930976215,vire_chiv,group 1
LEEC24__0__20161121_050100_aa.wav,1595.32322498423,0.6152865,0.3519885,11.6861696173477,vire_chiv,group 4
LEEC24__0__20161122_071600_aa.wav,875.850231520818,1.000473,0.2000195,7.78255421228326,vire_chiv,group 2
LEEC24__0__20161123_064400_aa.wav,732.562878162591,1.1037525,0.107792,7.05401486185896,vire_chiv,group 2
LEEC24__0__20161126_081400_aa.wav,1026.65966040911,1.1511635,0.005647,5.67622915702941,vire_chiv,group 3
LEEC24__0__20161127_051400_aa.wav,835.72159056085,1.1512735,0.002326,5.34488058202261,vire_chiv,group 2
LEEC24__0__20161127_072900_aa.wav,900.098555380709,1.1460615,0.0349015,7.49892007634842,vire_chiv,group 3
LEEC24__0__20161128_050100_aa.wav,593.996908096965,1.070495,0.1496925,8.08145975089947,vire_chiv,group 1
LEEC24__0__20161128_072900_aa.wav,1259.44384063207,1.0116055,0.1908895,7.76124799126648,vire_chiv,group 4
LEEC24__0__20161130_072900_aa.wav,1154.95176462067,1.151275,0.002301,4.36219341425754,vire_chiv,group 4
LEEC24__0__20161202_081400_aa.wav,896.101651277745,1.149078,0.0235495,8.47770777287307,vire_chiv,group 3
LEEC24__0__20161204_054600_aa.wav,589.942764541665,1.1507265,0.012029,6.5015255535827,vire_chiv,group 1
LEEC24__0__20161204_071600_aa.wav,800.673384971327,0.9182895,0.2472185,7.72487973285451,vire_chiv,group 2
LEEC24__0__20161204_072900_aa.wav,1341.89910977304,0.6809525,0.3307595,11.42384875859,vire_chiv,group 4
LEEC24__0__20161205_063100_aa.wav,989.390911417645,1.151286,0.001368,4.39495373826399,vire_chiv,group 3
LEEC24__0__20161205_072900_aa.wav,541.978590572912,1.127456,0.0757485,7.26898399226598,vire_chiv,group 1
LEEC24__0__20161207_071600_aa.wav,575.842362346821,1.0559095,0.153689,8.31981810820871,vire_chiv,group 1
LEEC24__0__20161214_071600_aa.wav,520.658747900068,1.1418725,0.0466085,7.04896287545727,vire_chiv,group 1
LEEC24__0__20161229_080100_br.wav,1018.90846146129,1.1510135,0.008451,6.21910338519692,vire_chiv,group 3
LEEC24__0__20161230_081400_br.wav,704.480590567692,1.0832825,0.1282485,7.70058783211932,vire_chiv,group 2
LEEC24__0__20161231_054600_br.wav,642.245408971992,1.145524,0.03763,7.37561460805874,vire_chiv,group 1
LEEC24__0__20170101_063100_br.wav,667.146465296149,1.151255,0.00321,5.98292724560971,vire_chiv,group 1
LEEC24__0__20170104_071600_br.wav,959.363836511109,0.838709,0.2924505,12.5462920890497,vire_chiv,group 3
LEEC24__0__20170108_064400_br.wav,882.994398538105,1.1510445,0.0080015,5.82400369571526,vire_chiv,group 2
LEEC24__0__20170111_054600_br.wav,708.412576094459,1.1498665,0.0184085,6.21235913034882,vire_chiv,group 2
LEEC24__0__20170115_055900_br.wav,1031.74872528971,1.0165065,0.1904235,7.61133102846124,vire_chiv,group 3
LEEC26__0__20161025_081400_ma.wav,1408.32233331743,1.042661,0.1796025,9.679671360084,vire_chiv,group 4
LEEC26__0__20161029_072900_ma.wav,2987.13993893495,1.118823,0.0907145,7.21890895557938,vire_chiv,group 5
LEEC26__0__20161030_064400_ma.wav,1137.87089576957,1.15129,0.0009055,4.80201754789946,vire_chiv,group 4
LEEC26__0__20161101_051400_ma.wav,961.365849798099,0.60562,0.3588495,9.8224329459297,vire_chiv,group 3
LEEC26__0__20161103_050100_ma.wav,831.93335771207,1.0785655,0.1487525,8.64089999661576,vire_chiv,group 2
LEEC26__0__20161104_080100_ma.wav,904.097845133454,1.1512415,0.0037445,5.68596880342608,vire_chiv,group 3
LEEC26__0__20161105_055900_ma.wav,537.126073635375,1.147042,0.034069,5.73161558255605,vire_chiv,group 1
LEEC26__0__20161105_071600_ma.wav,1298.24914106693,1.145157,0.0429605,7.75031013942571,vire_chiv,group 4
LEEC26__0__20161105_072900_ma.wav,1633.85083386219,1.140845,0.051248,7.75318534443252,vire_chiv,group 4
LEEC26__0__20161106_051400_ma.wav,3807.67349829461,0.9632935,0.2141125,7.09001465229065,vire_chiv,group 5
LEEC26__0__20161106_055900_ma.wav,3521.81300146268,0.6340855,0.3535835,9.35666119839704,vire_chiv,group 5
LEEC26__0__20161107_055900_ma.wav,2842.81660664722,1.0443085,0.1799945,9.42411577492349,vire_chiv,group 5
LEEC26__0__20161107_080100_ma.wav,1035.61736028717,1.1352765,0.068114,9.10478734628506,vire_chiv,group 3
LEEC26__0__20161109_072900_ma.wav,6145.06439130067,0.72382,0.3307125,9.04697324597756,vire_chiv,group 5
LEEC26__0__20161110_054600_ma.wav,2731.3683722222,1.1387205,0.056977,7.41989752933872,vire_chiv,group 5
LEEC26__0__20161110_055900_ma.wav,2120.81258860358,1.1464415,0.0357565,7.16819893077691,vire_chiv,group 5
LEEC26__0__20161111_072900_ma.wav,674.672382570364,1.141816,0.05056,7.40327727492153,vire_chiv,group 1
LEEC26__0__20161113_055900_ma.wav,519.632679209888,1.124235,0.08265,7.09379659075967,vire_chiv,group 1
LEEC26__0__20161116_051400_ma.wav,615.279266626638,1.077024,0.132754,7.9771146266343,vire_chiv,group 1
LEEC26__0__20161116_072900_ma.wav,3050.94925580629,1.030408,0.175717,8.06688197399767,vire_chiv,group 5
LEEC26__0__20161117_051400_ma.wav,745.698045007451,1.1512575,0.003241,4.59446407205346,vire_chiv,group 2
LEEC26__0__20161118_050100_ma.wav,1395.84320109489,1.146699,0.0350825,8.14616526680063,vire_chiv,group 4
LEEC26__0__20161118_051400_ma.wav,906.082514712454,1.1512905,0.000809,4.43122856168781,vire_chiv,group 3
LEEC26__0__20161118_063100_ma.wav,5726.79230841648,0.95688,0.232295,8.38925715263737,vire_chiv,group 5
LEEC26__0__20161119_071600_ma.wav,1665.34439154058,1.150057,0.0183735,6.26828963769867,vire_chiv,group 4
LEEC26__0__20161119_081400_ma.wav,1388.70274821001,1.131602,0.0715695,7.53699738072364,vire_chiv,group 4
LEEC26__0__20161121_054600_ma.wav,1232.72354293297,1.1512615,0.0030765,4.7152570993438,vire_chiv,group 4
LEEC26__0__20161121_064400_ma.wav,1255.14643791472,1.146435,0.034714,7.49939398057233,vire_chiv,group 4
LEEC26__0__20161121_071600_ma.wav,2213.31956776459,1.1348505,0.0654225,7.25122151759616,vire_chiv,group 5
LEEC26__0__20161121_080100_ma.wav,1183.76847299678,1.1057475,0.102657,6.57607108149699,vire_chiv,group 4
LEEC26__0__20161224_071600_aa.wav,975.248481222112,1.150903,0.0103335,6.34027914834793,vire_chiv,group 3
LEEC26__0__20161227_055900_aa.wav,2542.07575314996,0.97023,0.214638,7.91338881419013,vire_chiv,group 5
LEEC26__0__20161230_050100_br.wav,3226.35553276301,1.0111775,0.195344,8.13334063595351,vire_chiv,group 5
LEEC26__0__20161230_081400_br.wav,424.254300867744,1.135317,0.0653315,7.44477383284285,vire_chiv,group 1
LEEC26__0__20161231_050100_br.wav,808.115264993605,1.0542585,0.1587495,9.20924801702516,vire_chiv,group 2
LEEC26__0__20161231_063100_br.wav,988.463355652197,0.928191,0.245602,8.77964590659882,vire_chiv,group 3
LEEC26__0__20170101_054600_br.wav,9275.0645141871,1.039558,0.1798005,8.50770734681104,vire_chiv,group 5
LEEC26__0__20170102_071600_br.wav,3284.5800838844,1.1436005,0.0449175,7.6502910116071,vire_chiv,group 5
LEEC26__0__20170104_050100_br.wav,1076.8786692503,1.103902,0.11767,8.96118695396214,vire_chiv,group 3
LEEC26__0__20170104_055900_br.wav,968.0369834163,1.13778,0.0560555,7.21448441095029,vire_chiv,group 3
LEEC26__0__20170104_063100_br.wav,828.660195595592,1.150504,0.0139495,7.03914316593711,vire_chiv,group 2
LEEC26__0__20170104_081400_br.wav,762.694002456755,1.1507965,0.0113105,7.09522215368882,vire_chiv,group 2
LEEC26__0__20170108_063100_br.wav,1200.70343322719,1.1489495,0.0245005,7.09172814139623,vire_chiv,group 4
LEEC26__0__20170108_064400_br.wav,1339.57699970674,1.1334515,0.066537,7.32713845773899,vire_chiv,group 4
LEEC26__0__20170108_081400_br.wav,693.801918862094,1.136946,0.0600535,7.10045097087699,vire_chiv,group 1
LEEC26__0__20170109_071600_br.wav,1028.79132823963,1.1506355,0.013136,6.1855964105328,vire_chiv,group 3
LEEC26__0__20170110_051400_br.wav,1303.99636654166,1.1447015,0.0406995,6.68864650369535,vire_chiv,group 4
LEEC26__0__20170115_072900_br.wav,1503.37180549359,0.758789,0.3051605,10.277934109668,vire_chiv,group 4
LEEC26__0__20170123_064400_br.wav,519.459415226928,1.113752,0.098987,7.2160167036186,vire_chiv,group 1
LEEC33__0__20161026_080100_ma.wav,3544.88488419192,0.484909,0.3907585,8.89901487886281,vire_chiv,group 5
LEEC33__0__20161029_063100_ma.wav,517.54039864822,1.145344,0.0360575,7.5412213798359,vire_chiv,group 1
LEEC33__0__20161031_063100_ma.wav,1113.71137486133,1.1228745,0.0849525,7.55517528340858,vire_chiv,group 3
LEEC33__0__20161031_064400_ma.wav,622.870126545165,1.1343585,0.060594,7.40498374941044,vire_chiv,group 1
LEEC33__0__20161109_050100_ma.wav,561.033999419489,1.151287,0.001209,4.42758928674032,vire_chiv,group 1
LEEC33__0__20161110_050100_ma.wav,1646.0939739253,0.665214,0.333539,11.1866979605257,vire_chiv,group 4
LEEC33__0__20161110_055900_ma.wav,1156.14384008205,1.149745,0.0199775,7.06574831340604,vire_chiv,group 4
LEEC33__0__20161110_071600_ma.wav,574.452443529417,1.150718,0.0116355,6.37392951260078,vire_chiv,group 1
LEEC33__0__20161110_081400_ma.wav,1135.38677349889,1.1437985,0.0452315,7.75199450949197,vire_chiv,group 4
LEEC33__0__20161115_051400_ma.wav,1121.11163336834,1.1419865,0.053518,4.72679399967479,vire_chiv,group 3
LEEC33__0__20161120_051400_aa.wav,732.768900602122,0.854208,0.2631715,10.2989190492285,vire_chiv,group 2
LEEC33__0__20161121_071600_aa.wav,736.595355798449,1.0712935,0.1517185,9.16875695840512,vire_chiv,group 2
LEEC33__0__20161124_080100_aa.wav,654.294184230073,1.149794,0.018738,6.84623797262724,vire_chiv,group 1
LEEC33__0__20161125_054600_aa.wav,855.062509056643,1.1512405,0.00367,6.55230102761389,vire_chiv,group 2
LEEC33__0__20161128_055900_aa.wav,834.971437986252,1.147459,0.031379,7.38001334871984,vire_chiv,group 2
LEEC33__0__20161128_081400_aa.wav,804.186779178471,1.1494315,0.021937,7.34569284594834,vire_chiv,group 2
LEEC33__0__20161201_072900_aa.wav,1036.53192212866,1.1276925,0.0780305,7.86224865764951,vire_chiv,group 3
LEEC33__0__20161202_064400_aa.wav,599.983766049129,1.141752,0.0458185,7.19733244373001,vire_chiv,group 1
LEEC33__0__20161206_081400_aa.wav,892.922675418603,1.143544,0.0447295,7.40158449034973,vire_chiv,group 3
LEEC33__0__20161214_072900_aa.wav,967.804440846194,1.1512545,0.0031725,5.71466764453818,vire_chiv,group 3
LEEC33__0__20161217_051400_aa.wav,634.26609465453,1.1421345,0.046425,7.504171948616,vire_chiv,group 1
LEEC33__0__20161220_081400_aa.wav,659.995073102706,1.1278195,0.0763845,8.51076026525672,vire_chiv,group 1
LEEC36__0__20161019_071600_ma.wav,1267.31497062966,1.1298975,0.071852,7.62391714098628,vire_chiv,group 4
LEEC36__0__20161020_063100_ma.wav,973.945150839555,0.691614,0.3320225,12.0226933703078,vire_chiv,group 3
LEEC36__0__20161021_051400_ma.wav,782.867658989939,1.135482,0.070145,7.64572726091171,vire_chiv,group 2
LEEC36__0__20161022_051400_ma.wav,626.474253416814,1.1496845,0.0211265,8.02699749393117,vire_chiv,group 1
LEEC36__0__20161024_054600_ma.wav,945.804455792864,1.1494965,0.021589,7.3085846989921,vire_chiv,group 3
LEEC36__0__20161026_071600_ma.wav,579.057949556677,1.1504545,0.0150525,7.40817359401976,vire_chiv,group 1
LEEC36__0__20161027_072900_ma.wav,527.018424629947,1.007145,0.185146,8.49587355780194,vire_chiv,group 1
LEEC36__0__20161027_081400_ma.wav,555.267230514569,1.1445475,0.040669,7.2578551004694,vire_chiv,group 1
LEEC36__0__20161028_064400_ma.wav,909.275169965469,1.1512145,0.0049395,5.99545015814563,vire_chiv,group 3
LEEC36__0__20161028_081400_ma.wav,2955.96800660595,1.067145,0.140403,7.2423429658061,vire_chiv,group 5
LEEC36__0__20161029_051400_ma.wav,723.679740048541,1.1121715,0.102498,7.76842609924899,vire_chiv,group 2
LEEC36__0__20161101_081400_ma.wav,1454.24516144606,1.0912365,0.1364025,7.74787605535274,vire_chiv,group 4
LEEC36__0__20161102_081400_ma.wav,401.403281114791,1.150128,0.0161685,7.51269880032371,vire_chiv,group 1
LEEC36__0__20161103_051400_ma.wav,2359.52360790971,0.948757,0.2337255,7.49828780046915,vire_chiv,group 5
LEEC36__0__20161107_054600_ma.wav,715.185388442966,1.150561,0.0137905,7.36273970153775,vire_chiv,group 2
LEEC36__0__20161107_071600_ma.wav,1218.31609774329,1.151061,0.0078445,6.51344222961066,vire_chiv,group 4
LEEC36__0__20161108_063100_ma.wav,1143.52839177529,1.150993,0.0087925,7.46363126902883,vire_chiv,group 4
LEEC36__0__20161109_071600_ma.wav,2490.91670147573,1.071773,0.153168,9.84837429328704,vire_chiv,group 5
LEEC36__0__20161110_054600_ma.wav,927.06259430453,1.1512325,0.0041305,6.1801018748274,vire_chiv,group 3
LEEC36__0__20161110_064400_ma.wav,806.920853211978,1.1507775,0.0101205,7.02511201221165,vire_chiv,group 2
LEEC36__0__20161111_055900_ma.wav,786.848369018174,1.1506975,0.0125885,6.38772887825805,vire_chiv,group 2
LEEC36__0__20161111_081400_ma.wav,1201.59061682055,1.0811015,0.1430315,8.91681535850673,vire_chiv,group 4
LEEC36__0__20161112_055900_ma.wav,838.670154956866,1.093404,0.1327755,8.73160192146887,vire_chiv,group 2
LEEC36__0__20161115_072900_ma.wav,693.909141210855,1.1506895,0.012004,6.76039392313208,vire_chiv,group 1
LEEC36__0__20161115_080100_ma.wav,1101.10788397676,1.1508945,0.0101795,6.14405401036585,vire_chiv,group 3
LEEC36__0__20161115_081400_ma.wav,833.443195125654,1.149155,0.023081,6.75938133741275,vire_chiv,group 2
LEEC36__0__20161116_051400_ma.wav,1025.34220920479,1.1512195,0.004702,5.94384490896023,vire_chiv,group 3
LEEC36__0__20161116_054600_ma.wav,1025.89785323299,1.1511645,0.005816,6.55469076440689,vire_chiv,group 3
LEEC36__0__20161116_063100_ma.wav,1010.13919337371,1.1249985,0.0841995,7.75958383242177,vire_chiv,group 3
LEEC36__0__20161116_081400_ma.wav,564.347653822536,1.14325,0.0441525,6.40752625217558,vire_chiv,group 1
LEEC36__0__20161117_054600_ma.wav,4323.95325897474,0.86748,0.2813485,8.53245830157283,vire_chiv,group 5
LEEC36__0__20161117_063100_ma.wav,692.489429310207,1.1482475,0.027516,7.26838153363938,vire_chiv,group 1
LEEC36__0__20161117_064400_ma.wav,413.102331266896,1.1003555,0.1158695,7.46231808444661,vire_chiv,group 1
LEEC36__0__20161117_080100_ma.wav,754.860612521087,1.0825415,0.142559,9.85520102531809,vire_chiv,group 2
LEEC36__0__20161122_071600_aa.wav,682.04828613351,1.1330495,0.065696,7.887969604002,vire_chiv,group 1
LEEC36__0__20161123_064400_aa.wav,3718.61936439264,0.9479735,0.244971,7.89651065204235,vire_chiv,group 5
LEEC36__0__20161125_054600_aa.wav,1118.70336712227,1.148728,0.026472,6.88690299080872,vire_chiv,group 3
LEEC36__0__20161125_063100_aa.wav,3376.11961207105,1.1276895,0.0768215,7.13514100427719,vire_chiv,group 5
