filename,Class,ACI,ADI,AEI,BIO,RUGOSITY,MEAN_PSD,STD_PSD,MSP,SPL,SNR,H,Hf,Ht,M,RMS,ROUGHNESS,NPEAKS,BGN,ZCR,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,AR,habitat,low,time,high,date,hour,loc
LEEC40__0__20161230_051400_br.wav,colu_talp,7678.23047640686,0.327238,0.413815,3.95354891622528,0.0107162740218166,1500.82531658871,8402.43474349958,6.00330126635482e-07,31.7633014696919,0.178617908071205,0.51158781395677,0.517795631025345,0.988011067114873,0.285648792402463,11420.6843306812,0.11954766063738,134,76.7600293520613,0.0274557029434547,65.1231384439039,34.0929069674617,10.7834518600798,-6.22159050678703,-15.6080496923766,-11.5201368494045,-5.29342374120731,-3.77572616489099,-5.67329186888468,-5.47388395652781,-3.0001053949394,-1.09349670414468,0.184295657288501,2,318.9,3.7470036770000004,865.6,20161230,51400,LEEC40
LEEC40__0__20170105_051400_br.wav,colu_talp,8546.62799547286,0.3110065,0.418632,5.73228678449687,0.0063795497498939,615.975632987608,3878.65160574904,2.46390253195043e-07,27.8956353250804,0.158811797397475,0.490978578875911,0.497282958844344,0.987322348662249,0.184208407486283,7530.44794587907,0.10873801046381,80,72.4548324357489,0.0249299023154848,57.65573168939,32.9350971625209,12.6450629353635,-3.00452019742572,-12.5638180424933,-11.1514209837485,-6.25157602050451,-4.99245468311475,-6.85706705886992,-7.68545281308065,-5.75326100565455,-2.84915609602003,0.0596019998039408,2,287.3,4.0091448260000035,754.2,20170105,51400,LEEC40
LEEC40__0__20170106_072900_br.wav,colu_talp,9719.67803746738,0.546219,0.3816775,5.2781748953422,0.0161771173033433,2876.50569557715,16266.8761719718,1.15060227823086e-06,34.5886523827992,0.176832089035843,0.536097270678685,0.542646338958176,0.987931240276928,0.390522231443519,15731.686023963,0.0927630931937402,79,79.4186812668158,0.029849508119925,75.3199621063401,30.098533362152,7.47561687175265,-5.99143886748271,-15.8017839067649,-12.1676799137137,-6.96118537117186,-4.51197505340831,-5.32581930622027,-4.38924485094595,-2.47915584569691,-0.936322213502792,0.224291736104304,2,196.9,4.645776029,945.0,20170106,72900,LEEC40
LEEC41__0__20161125_080100_aa.wav,colu_talp,4315.95949436049,0.6587305,0.3555195,4.94404810727677,0.0167290582039469,2869.30127296,16414.9335400397,1.147720509184e-06,34.5777615100471,0.174798226624624,0.526311631768314,0.532898075148395,0.987640331824718,0.402647156220866,16064.4834486152,0.0565493035731394,183,79.6521917699833,0.0303808470290771,76.3624363010097,29.355182418451,7.10284169800675,-5.50146013917238,-16.0862795021163,-12.9497594182326,-7.52250645520856,-4.4578789098077,-5.09756415804001,-4.65603000487981,-2.6833626965557,-0.999128670842256,0.190569552004705,1,279.5,2.294994826,900.6,20161125,80100,LEEC41
LEEC42__0__20170102_055900_br.wav,colu_talp,6617.69496428081,0.5783715,0.3693525,4.01272353141928,0.0176631068992129,4987.94001006229,31377.60590542,1.99517600402492e-06,36.9792122157964,0.158964964538633,0.536861003548869,0.542732267144054,0.989182025925821,0.545856364419176,20985.3934799117,0.067437388431442,124,81.7763644440574,0.0241148068669528,86.6039036167806,23.2411692146435,4.88020231551735,1.15687555686383,-7.57352366492482,-7.90736591695097,-9.39385190938886,-7.36775697274294,-7.22459835900825,-6.00465026193224,-5.30108905971516,-3.02632211942458,0.43348691304774,2,266.3,3.380233476,798.9,20170102,55900,LEEC42
LEEC43__0__20161212_055900_aa.wav,colu_talp,4257.83937457182,0.6125785,0.3612685,4.01505516654368,0.0280941764523869,13322.2089382693,127199.467613031,5.32888357530773e-06,41.2457624061238,0.10473478535931,0.56242808415207,0.563197791622572,0.998633326547173,1.04132539005163,36292.7966797516,0.947687538573562,139,90.7145774027014,0.0156090071647902,110.032778447152,13.5572693690189,-3.3411937429032,0.107298513252211,-3.90376388236858,-1.91052115862546,-3.98181808907829,-2.73709527108177,-1.77135637960319,1.61677576372147,0.843260678983521,-1.83531979373837,0.912263503578081,1,151.0,2.8350345280000004,830.7,20161212,55900,LEEC43
LEEC43__0__20170107_054600_br.wav,colu_talp,26210.1154083728,0.4019585,0.405605,5.15699220290126,0.0066658670356631,469.256256650744,2688.24674575705,1.87702502660297e-07,26.7141007183314,0.174558476594973,0.512836172489243,0.518811556075294,0.988482554954531,0.15767263574267,6424.47444683004,0.0462877674652865,79,71.2030132188022,0.0305414637445887,58.9104437552414,33.3789995152926,9.50408983366117,-8.81045823781672,-17.3520749272191,-12.7755596760178,-5.8531486582277,-4.25012519926607,-5.80150594500111,-5.24519437056895,-2.3274610362907,-0.514897148588453,0.0751887069895108,2,194.6,13.409154014999999,875.5,20170107,54600,LEEC43
LEEC43__0__20170115_071600_br.wav,colu_talp,19696.0838572069,0.369115,0.412874,4.05482944098128,0.0123903350990693,1918.78711255618,14352.1800890875,7.67514845022471e-07,32.830267928851,0.133693076636845,0.481135514972443,0.486374842356347,0.989227799368649,0.332294194971971,13084.8759517546,0.0604077611212575,52,77.3455123589542,0.0277030570229957,65.6945509346242,32.0356536167928,9.98251602731475,-5.16945372926846,-15.3179709933293,-13.0656000198447,-7.96024218233431,-5.78617423652919,-7.03872888876971,-6.6731059170466,-3.74984870823885,-0.134785758463064,0.279972551710617,2,359.0,9.337771068000002,717.9,20170115,71600,LEEC43
LEEC45__0__20161231_080100_br.wav,colu_talp,4514.5659750632,0.33204,0.4119965,5.02214070717034,0.0060830989263264,445.439980701237,2503.13033505744,1.78175992280495e-07,26.4878919477857,0.177953171060513,0.510222078978824,0.516977253931306,0.986933322692414,0.158919833470583,6489.94119824561,0.185524467332066,136,71.3353754274081,0.0278731276747504,57.7337886400327,33.8753441554297,11.2305913161536,-6.67467564247837,-15.5937559026297,-11.7803383847462,-5.18823890011834,-3.82808809433824,-5.68668270423118,-5.5998253450188,-2.87312459958562,-0.967063811206811,0.0370551906675816,2,194.8,2.0321051690000047,973.9,20161231,80100,LEEC45
LEEC45__0__20170102_081400_br.wav,colu_talp,8981.97172726984,0.280349,0.4251485,5.72900161882844,0.0054725160255902,479.249975292157,3956.41820818778,1.91699990116863e-07,26.8056209915995,0.121132284322308,0.46878850016787,0.475272996103228,0.986356271051533,0.160700193021576,6723.36199807349,0.103586793838629,132,71.5188802420036,0.0236160714285714,54.7784481521008,31.9824884231157,12.7006383156859,-2.04895336660632,-11.3387200387999,-10.9901743734559,-6.61728065958494,-5.06484591246017,-6.57667069952667,-7.59820697049072,-5.99986890017762,-3.25871694471405,0.0220566611116557,2,400.9,4.569758452000002,651.5,20170102,81400,LEEC45
LEEC45__0__20170106_064400_br.wav,colu_talp,6244.20996922263,0.3590365,0.414326,8.50609261884758,0.0066134496308527,654.552153338716,4152.32895844318,2.61820861335486e-07,28.1594425593619,0.157634946529893,0.490352861888686,0.497082415926823,0.986461894803522,0.18816714482731,7872.80359076211,0.100118623920316,95,73.6934465228283,0.0244131722880583,57.6253313911106,33.1499580593393,12.738873332858,-3.06101175032056,-12.5731716301502,-11.1075687747965,-6.16192538663584,-4.97702468184887,-7.00351421238548,-7.80740818930797,-5.76245922499588,-2.96387148605605,0.0388197235565141,2,230.5,3.1819793129999994,691.5,20170106,64400,LEEC45
LEEC45__0__20170118_080100_br.wav,colu_talp,27663.9493182254,0.340261,0.415563,8.64030075733174,0.0048947690977422,299.04938853661,2222.70250516024,1.19619755414644e-07,24.7574291875131,0.134543146391537,0.47934494836753,0.48469098591153,0.988970214632842,0.127532192287961,5159.49462591757,0.0631709409487504,73,69.6395126670113,0.0276952407671904,53.4709588276148,31.9330766047523,11.0101184455552,-6.14698904463315,-15.1469007754034,-13.3281157827345,-7.58862759219789,-5.81662721175615,-7.0040163388414,-6.84589944568066,-3.72474229994146,-0.124132992541941,0.0446034702480149,2,349.0,14.224132555999999,800.7,20170118,80100,LEEC45
LEEC45__0__20170119_054600_br.wav,colu_talp,3013.41897482369,0.5088595,0.390297,3.74633689067997,0.0217124325716098,9282.98374998512,121397.890378433,3.71319349999405e-06,39.6768759021438,0.0764674223007281,0.526755886782824,0.528522009850118,0.996658373663955,1.02209839505259,34160.1186672034,0.396432864119929,137,85.5563037627493,0.0134624094202899,107.703726133801,12.8812660724673,-3.84512484222401,-0.672333044045896,-4.94435704748313,-1.94423454413206,-1.11464629056573,2.22908185229795,1.00430013429482,-0.704543188115904,-2.34605521353654,0.494708081433602,0.817762964415253,2,81.1,2.002367044000003,689.1,20170119,54600,LEEC45
LEEC45__0__20170121_072900_br.wav,colu_talp,2471.08171422196,0.4278795,0.404043,5.93631700280367,0.0124769609748291,2359.26018039635,15563.3590959476,9.43704072158538e-07,33.7277583774004,0.151590679483239,0.507522720483208,0.514933105302019,0.985609033984202,0.346171558303255,14239.2668075537,0.0928829882520149,99,78.0232533076419,0.0249108250620347,66.8651377851605,32.2854041274405,11.3012143653766,-2.67953635239021,-12.7745633609879,-11.0160656608757,-7.03106059948288,-5.54060839032854,-7.19539690655583,-7.84605885335516,-5.66070944006813,-2.82293093068602,0.0441133222233114,2,315.0,1.1696995599999997,840.0,20170121,72900,LEEC45
LEEC45__0__20170123_064400_br.wav,colu_talp,2551.95902098201,0.3191385,0.41641,4.83650939851491,0.006699065678725,636.707076752741,4159.09121380318,2.54682830701097e-07,28.0393967690575,0.15308802909627,0.489424444506195,0.496811226151764,0.985131612860711,0.187269486589669,7811.32456642478,0.118519956763566,134,73.0091107851394,0.0250576036866359,57.6051748077918,33.0592796642775,12.5312936053582,-3.61725336751965,-13.0922330739648,-11.4801818429859,-6.37495054101896,-5.15364459936029,-7.06994875528607,-7.72034435772845,-5.46661200135913,-2.65527964495566,0.0123517302225272,2,328.4,1.257149005,703.7,20170123,64400,LEEC45
LEEC45__0__20170123_072900_br.wav,colu_talp,4451.8060560027,0.984635,0.2017025,4.16919675460121,0.0380109498349104,12150.3798907983,65355.6384476097,4.86015195631934e-06,40.8458985669139,0.185911731250829,0.660784230259003,0.665116186293485,0.993486918340353,1.00646948560549,32709.2347800525,0.0955055047014652,129,85.6502450922555,0.0301893625827815,112.675564000618,13.4803459430451,-4.78242639850767,-2.5378207832215,-6.48401629894638,-5.74280492592933,-10.7912258836996,-10.1092594812777,-5.97035521447061,0.297960036503737,0.872053421832458,-1.44621540322831,0.715420056857171,2,223.5,2.626867657,931.2,20170123,72900,LEEC45
LEEC48__0__20161119_054600_aa.wav,colu_talp,4822.24345790527,0.3168895,0.4170565,8.89701331227238,0.0094076874361534,1337.93467327149,8533.56367276865,5.35173869308598e-07,31.2643490885009,0.156784987442112,0.495896490053694,0.502314915929465,0.987222306819428,0.270185570827578,11000.4101835995,0.14109073990223,53,76.3960914553954,0.0246573622273249,62.8440875230358,32.8851949302635,12.0625664894714,-2.73738762413183,-12.7090948757932,-11.1033602340987,-6.43256188321931,-4.95329340013993,-6.92274010467739,-7.6420827137169,-5.59649883557224,-2.91740597142386,0.111753749632389,1,264.6,2.527740575,837.9,20161119,54600,LEEC48
LEEC48__0__20161120_081400_aa.wav,colu_talp,9922.20702825776,0.504612,0.392086,4.28164406197866,0.0140183292171994,2785.59252918799,17976.0836551677,1.1142370116752e-06,34.4491758901996,0.154961035040978,0.511657459381085,0.517892963320932,0.987959859697914,0.392081770888478,15724.8164676021,0.0840981404755433,81,79.4471242055023,0.0258717298647854,71.7958082123364,30.2071057642171,9.55304260024064,-2.28017706617646,-12.2947022636346,-11.3281542841314,-8.11594663569341,-5.6956824770371,-6.84701609805504,-7.19554572046694,-5.37719288856206,-2.36445845743019,0.233800607783551,1,319.6,4.936528654,798.9,20161120,81400,LEEC48
LEEC48__0__20161122_071600_aa.wav,colu_talp,7624.32134680976,0.601767,0.360875,3.88605032291094,0.0247837312008904,9549.86207695065,131187.417928734,3.81994483078025e-06,39.799970993689,0.0727955639933284,0.577674492563644,0.578877743839394,0.997921406914404,1.01689790996016,34337.2013071269,0.3079292800716,129,85.7915107018555,0.0103500520523498,111.115829838088,12.5580862416913,-5.44665375554483,-2.53587574495301,-5.11441121651759,-0.15278511956566,0.525710779428258,2.139697069523,-0.507871036147929,-1.21997709745294,-0.24741480030526,2.71706770937728,0.820507793353593,1,64.3,4.878046937000001,964.3,20161122,71600,LEEC48
LEEC48__0__20161128_054600_aa.wav,colu_talp,11967.0997171675,0.4248615,0.400588,4.00052940444829,0.016664620277888,8679.64531164331,100148.331642281,3.47185812465732e-06,39.3850197836273,0.0866678972011839,0.493202356056207,0.495676971345315,0.995007604887531,1.00830581365346,31644.7999486274,0.564966297025973,121,85.2653202874785,0.014745582460733,101.084084812944,16.2055231896822,-1.2436519679467,0.673850840755724,-4.29920158761836,-1.8102021351828,-2.31877677730826,-0.308973873126021,-1.24754777314172,-0.949301561283022,-1.67436997168983,-0.654911866779396,0.73228114890697,1,66.0,7.760925153999999,1056.3,20161128,54600,LEEC48
LEEC48__0__20161130_080100_aa.wav,colu_talp,12851.7817019004,0.4936845,0.391212,4.8216283446926,0.0152421290110598,2499.30136609949,14018.1213154264,9.99720546439797e-07,33.9781862657177,0.178290750226929,0.525587536588835,0.531771352202633,0.988371288546882,0.369286750556168,14804.7355983981,0.091758354380378,112,78.4884224043523,0.0300559497816594,72.7304231216513,31.4360519078552,7.99340099531272,-6.71832693388743,-16.3231869527424,-12.4067186018977,-6.81685921769072,-4.13650159407421,-5.4891275160202,-4.8206015293972,-2.57541955052887,-1.1961093727104,0.272914420154887,1,306.2,6.644857302,952.8,20161130,80100,LEEC48
LEEC48__0__20161207_080100_aa.wav,colu_talp,4046.40934350555,0.3140215,0.4178435,9.03731197359545,0.0075771847247696,978.671024476695,6272.93623504002,3.91468409790678e-07,29.9063673034791,0.156014821099238,0.485651852939868,0.492317832273794,0.986460008358547,0.224549048275305,9270.36702197629,0.0961010288949389,127,74.6931277545755,0.023601858345021,58.9199656791428,33.3908322934819,13.2807000209607,-2.14161282249961,-11.8158751276859,-10.5662197431448,-5.87536243138019,-4.74745976727004,-6.92368273672548,-7.92569611265395,-6.12749714436171,-3.40967018982532,0.0466620919517694,1,313.9,2.0689647349999998,745.5,20161207,80100,LEEC48
LEEC48__0__20161210_080100_aa.wav,colu_talp,17963.6119438566,0.8269495,0.2854475,4.12246899034491,0.0275819975737195,5740.07451951298,29207.0006484198,2.29602980780519e-06,37.5891753058669,0.196530776597341,0.603621069687008,0.609629332092928,0.990144400720856,0.593147990117838,22500.2512335552,0.0416660870354325,121,82.2676247422855,0.0353709573337382,99.71402998038,18.4159282078561,-2.11219508607717,-4.94614062176611,-12.9946246813467,-11.9859295748501,-10.2668634001259,-3.22364624337824,-0.186141714170327,-0.353603318454563,-4.42920927435569,-5.80573733029403,0.535927850210764,1,225.7,9.557923216999999,1192.8,20161210,80100,LEEC48
LEEC48__0__20161212_055900_aa.wav,colu_talp,11230.9870450595,0.327422,0.41375,9.43005308268235,0.0061398764140455,480.926065168283,2711.22859378414,1.92370426067313e-07,26.8207831554748,0.177383075064519,0.51006868560339,0.516118081259194,0.988279047226858,0.165813541378977,6638.07386571422,0.0612726755516755,128,71.7692632482894,0.0271548675411523,57.9939398180393,33.8976385287469,11.3923124185822,-6.43695386117892,-15.3338686102859,-11.7713891208222,-5.42974023884,-4.11756433828353,-5.95145813550622,-5.87381127861471,-3.19794174117967,-1.23209930501123,0.0878345260268601,1,265.7,5.640241771000007,963.0,20161212,55900,LEEC48
LEEC48__0__20170115_055900_br.wav,colu_talp,4126.76886608698,0.698636,0.3345435,3.8482208553718,0.0221717930044418,5425.78923602705,39928.3266740794,2.17031569441082e-06,37.3446291964891,0.135888219917549,0.546954837850543,0.553497708789142,0.988179046029094,0.585510255947436,22363.6531768826,0.0905528772499126,112,82.5348612978778,0.0284764566395664,91.9196837720448,19.5100979724699,0.92820673506631,-1.29611614045574,-9.85604592757086,-10.7474095361997,-12.4192714241195,-9.74420211462563,-7.61225740592885,-3.57834545831994,-1.56888066147002,0.423513867159696,0.338202137045388,2,410.2,2.141144959,820.5,20170115,55900,LEEC48
LEEC48__0__20170118_055900_br.wav,colu_talp,5212.33386671823,0.7104475,0.340276,4.90012369410802,0.0178528765519736,2521.37567663363,12809.1570841222,1.00855027065345e-06,34.016375589385,0.196841654768919,0.554011574592126,0.561402067339691,0.986835650993261,0.361778641031822,14792.9532248401,0.0772863699634064,59,78.6029355182808,0.035399011299435,76.708949736465,30.4973566949228,4.67648268662728,-11.2090918841644,-19.3452853669813,-11.7749691318849,-4.09140757376041,-1.55192430965146,-3.78004704329076,-3.5601996790645,-2.8993849286652,-2.89530690733214,0.119792177237526,2,233.9,2.567391408,1169.3,20170118,55900,LEEC48
LEEC48__0__20170118_064400_br.wav,colu_talp,9086.17777704511,0.401079,0.411662,7.8198187083761,0.0053113940547113,444.922402723815,3624.78179581453,1.77968961089526e-07,26.4828427388556,0.122744603064813,0.47482192001696,0.481852165522169,0.985409953491461,0.147691100545329,6375.64598401642,0.13889243680897,52,70.952248463988,0.0241491757307954,54.3551998124789,31.7925543028255,12.4782352549474,-2.56163962156726,-11.5524405936862,-11.0655953993853,-6.63378538803659,-5.21379027980202,-6.69933609778671,-7.58100200159507,-5.79044440778457,-3.05401001537233,0.0078423683952553,2,353.1,4.267239767,667.0,20170118,64400,LEEC48
LEEC48__0__20170121_055900_br.wav,colu_talp,5845.83403725548,0.4039305,0.409914,4.79747010364899,0.0128722623981692,2586.58664556064,21085.3123803973,1.03463465822425e-06,34.1272703099896,0.12267243657084,0.48374536538423,0.490133829831313,0.98696587736194,0.380043606556506,15376.1552546138,0.15781009074818,85,79.1496431766393,0.0243272569444444,69.278633041187,29.9700705481624,10.1422628712039,-0.87934553353746,-10.7994287339721,-10.5787008182797,-7.64495561858592,-5.59415655642854,-6.84293168888885,-7.04151979640941,-5.70601197894337,-3.2939779557824,0.13449661797863,2,403.4,3.132415772,672.3,20170121,55900,LEEC48
LEEC02__0__20170102_080100_aa.wav,furn_rufu,9908.35897085574,1.13116,0.0709455,6.7356168971409,0.12397994012787,7758.98425001282,26222.6525199759,3.10359370000513e-06,38.8980487029321,0.295888611729961,0.766066011736979,0.773059226647731,0.990953843289501,0.731707486322356,26247.3024002121,0.109447077881178,114,84.0761669347488,0.134420230263158,110.580502288161,-9.99303964674395,-24.1099791803279,-4.58958601200113,12.6045778522204,7.43821931329953,-17.1893346171188,0.479027033646912,8.01783654013822,-8.75611836070037,6.03879944711704,3.76821372188675,0.71849173553719,1,1813.8,5.514160477999997,3769.8,20170102,80100,LEEC02
LEEC03__0__20161021_050100_ma.wav,furn_rufu,9390.35758696229,1.0780005,0.1346845,7.57963735898919,0.101683822452243,5668.05384592751,21351.0027721349,2.267221538371e-06,37.5343396734785,0.265470147066107,0.711862857744083,0.72008692654264,0.988579061089134,0.565366060846267,22266.8816961164,0.110013798782233,102,82.3022865360591,0.131548552998605,100.803195495593,-8.26719825970866,-24.8847979074121,-5.04519618246345,19.5852537939412,9.30599945260171,-21.3606827464336,-0.599779441844938,12.4592102362115,-8.07943216342831,1.29848546212306,5.83879559420454,0.385904499540863,3,1950.0,4.161583792999998,3562.5,20161021,50100,LEEC03
LEEC04__0__20161231_064400_br.wav,furn_rufu,7461.96911009915,0.7533485,0.3037665,9.45784341300068,0.127445251897851,3741.27323952733,46113.4840143143,1.49650929581093e-06,35.7301942754745,0.0811318710676032,0.639632637716205,0.659734358236211,0.969530584137308,0.26476270277206,18192.1449762713,0.699608628684318,85,78.8962448578528,0.197731671220401,87.4602422796242,-2.95079237104355,-28.5471318654768,3.88951813606952,11.0532750151617,-9.75829309088264,8.80457053847686,12.8292320005652,-20.8434351879838,3.62036501044451,6.27808387134052,-6.59382888070494,0.0118801652892562,2,1222.8,3.1865751509999996,5266.0,20161231,64400,LEEC04
LEEC04__0__20170105_071600_br.wav,furn_rufu,8446.0832592407,1.12184,0.086234,7.16324870416831,0.103872750673901,5524.59504854209,19360.4902590429,2.20983801941684e-06,37.4230044984511,0.285354088384289,0.722326100822207,0.730593691155503,0.988683737030058,0.565025604181624,22081.006900537,0.150111636197232,113,82.2718435440594,0.135917392127176,102.227094126475,-8.68956394941068,-25.1571807043283,-3.3709571149926,19.2518101405754,6.42244089334537,-20.8451632696345,2.4412492592931,9.76097149545369,-8.50408729536068,4.71497211152356,3.47737339390006,0.395144628099174,2,2043.0,3.833126629999999,3733.7,20170105,71600,LEEC04
LEEC04__0__20170109_072900_br.wav,furn_rufu,8505.1927853822,0.7077515,0.3407485,9.28190947307712,0.0466046458050983,1326.05382305171,6831.85166729174,5.30421529220685e-07,31.2256115195712,0.19409874330269,0.577652385339965,0.58800301945437,0.982396971151594,0.223268013256699,10648.3176233406,0.0889018340603495,68,75.5831326824005,0.127033532536521,72.4741105278366,5.04241478186171,-30.8152158041398,-2.08399287352882,27.90624790449,4.00748062101473,-24.7142719804924,-2.25725642667232,17.1031215087424,-0.834553401637233,-9.03738803502207,2.46207550880368,0.0183654729109275,2,2352.8,4.368840713000004,3169.4,20170109,72900,LEEC04
LEEC06__0__20161231_064400_br.wav,furn_rufu,4158.89004709544,1.077943,0.138202,7.53452415027611,0.107814587421681,7310.43955911354,31050.9625046154,2.92417582364542e-06,38.6394349082356,0.235433589474945,0.716214624833391,0.723996026943506,0.989252148049808,0.678320957725573,25198.3338839388,0.161301687706957,104,83.337053460875,0.121519697473404,104.654877607323,-9.54021041765814,-22.1443821293292,-7.36275358417019,14.7262056236865,14.9021384992881,-18.3817285476844,-8.61018722222974,16.8364181721995,-4.39643493787429,-5.45989630883545,7.25802926330571,0.556473829201102,2,1917.4,2.1807957910000004,3195.7,20161231,64400,LEEC06
LEEC08__0__20161019_080100_ma.wav,furn_rufu,13803.8531453297,1.11962,0.0990355,5.15106122735208,0.101763056635958,4955.76239358422,13852.4667244116,1.98230495743369e-06,36.9511047574499,0.357753062481709,0.764009654876021,0.773393505943169,0.987866653915455,0.513822261549741,21001.2356487404,0.144318340119235,121,81.8139351377662,0.143084881756757,104.451946412603,-6.81445064800234,-28.9708779532274,-3.18993648247832,17.1032923211521,3.12270380108597,-10.4875092501017,5.78855696401622,-4.5851703581444,-8.29812166282155,11.1636762240537,2.17963082266531,0.305785123966942,3,1634.5,6.443260289999998,4134.4,20161019,80100,LEEC08
LEEC08__0__20161020_050100_ma.wav,furn_rufu,6991.4360482238,1.058658,0.1633095,8.230338014185,0.100053899051882,4050.14411496172,13430.3731807051,1.62005764598469e-06,36.0747047684901,0.301566014619787,0.712740842567825,0.722630849871516,0.986313887228244,0.454376459447924,18946.8793388799,0.208539538413906,105,80.9325297321238,0.154366294428434,95.000644649042,-7.52306317464877,-26.972441248884,5.42647462021709,23.4709594712748,-7.69069502982751,-18.94539735046,13.1582182482275,3.07184984266327,-7.28288997762084,7.78124206408211,-6.14139089272357,0.179063360881543,3,2272.0,3.0203190550000016,4134.4,20161020,50100,LEEC08
LEEC08__0__20161111_081400_ma.wav,furn_rufu,18800.2627113575,0.76406,0.320957,8.7942854628716,0.0422047815042249,981.0112219962,3942.47318281129,3.9240448879848e-07,29.9167397539539,0.248831425480151,0.61081033782678,0.61975192262879,0.985572316155015,0.209394726685805,9321.59638853422,0.122407165302043,64,74.3668595887437,0.132879549427845,73.3651221280438,5.19105889032148,-34.8399693751412,-0.304817170081482,30.1102413471926,0.97705310788004,-22.9076022281584,1.8435630042597,11.420924149914,-4.56853339641744,-1.73514584950755,4.9068506529754,0.0361570247933884,3,2093.8,9.129604196000003,3565.9,20161111,81400,LEEC08
LEEC08__0__20161123_050100_aa.wav,furn_rufu,9324.99712369334,0.8091585,0.3055495,8.35654130804761,0.0491308223482417,2519.47566663856,12549.3410394382,1.00779026665543e-06,34.0131016825018,0.20076557475972,0.577454183643462,0.585020387363067,0.98706676915362,0.360841923107022,14854.7136012593,0.0853347840962567,92,78.5477774708567,0.0967543658088235,81.5014410912664,8.85346621438157,-28.498472726867,-20.5801057783351,12.3387845625518,23.7214456864511,-3.40601843268604,-15.6842075101341,0.84666444896317,8.79346514799863,-3.24012986982973,-2.71576833774615,0.15668044077135,1,1670.5,3.94525784,2529.5,20161123,50100,LEEC08
LEEC08__0__20161127_054600_aa.wav,furn_rufu,5501.35356890647,1.1403685,0.056215,7.64557067158172,0.140367885764167,7069.71077755876,19104.4549463493,2.82788431102351e-06,38.4940164713784,0.370055612547572,0.798663553346348,0.80729584890615,0.989307147346913,0.661034892907074,24756.8973281047,0.316513774678348,115,83.4644852748975,0.163327551740357,110.314290086115,-12.7264877127367,-23.8498207077129,3.67814458353629,14.5501320174643,-4.77016818151907,-12.34577261216,8.8694752821103,-5.41236448733472,0.88217724119723,8.47070094154541,-9.83460345573363,0.551136363636364,1,1980.0,3.082852231,4860.0,20161127,54600,LEEC08
LEEC08__0__20161127_055900_aa.wav,furn_rufu,4654.51311351873,1.141095,0.0550355,7.92527801822013,0.12016783698401,4857.10418915064,12907.0942698783,1.94284167566026e-06,36.8637741957101,0.37631275386946,0.781097694343848,0.790893718299846,0.987613981841889,0.526848280294522,20996.9099941423,0.25339278484231,124,81.731975328931,0.167100142947903,105.905167617345,-10.4643453024929,-27.9036828727218,3.5867086889384,17.1545795019311,-4.31945896657852,-7.62689607754016,6.36113018033942,-10.9295018626419,2.32811153926697,11.1928081353248,-8.66391246300002,0.310032139577594,1,1175.6,2.795383696000002,4543.4,20161127,55900,LEEC08
LEEC08__0__20161129_080100_aa.wav,furn_rufu,14537.7047463679,0.7797955,0.316891,8.56769084163634,0.0770816697909865,3610.89232388615,17965.9831722031,1.44435692955446e-06,35.5761453804208,0.200984955249925,0.612349865959095,0.620521112734012,0.986831637784386,0.417543233319134,17785.0879733424,0.0815197834378749,83,80.0642884165912,0.126312417328042,84.7616467866197,-0.117001598457347,-26.1813209483382,-3.34595344174107,25.4762998846011,6.70938819819848,-25.3140307383976,-3.29523043822898,19.3744825194301,-3.00550033530876,-8.70928335887211,4.08379482270001,0.182047750229568,1,2307.6,6.582038205,3113.4,20161129,80100,LEEC08
LEEC08__0__20161206_054600_aa.wav,furn_rufu,8809.88427256635,1.1439625,0.044293,7.93276892712379,0.149444860179913,7876.82546247204,22842.5981321772,3.15073018498882e-06,38.963512223228,0.344830540593207,0.791317123818416,0.798664843516869,0.99079999607082,0.732447883958581,26305.5544981641,0.142177673361417,106,83.8462030120329,0.163628215552927,110.230965154848,-14.0681128428228,-22.093123025077,4.38472682107331,14.0272152789463,-7.20435486942015,-13.7443795489272,14.1026759309193,-3.14471314742692,-2.8299316692076,5.9759286847025,-9.80627413005106,0.68801652892562,1,2244.3,4.906540202,4701.1,20161206,54600,LEEC08
LEEC08__0__20161209_072900_aa.wav,furn_rufu,5749.91860093813,0.6933525,0.3401735,9.9570276879487,0.1345198176477,4292.40267242515,41918.4133526039,1.71696106897006e-06,36.3270045658592,0.102398977659743,0.669640833084743,0.691609497039236,0.968235450715266,0.273834865808364,19462.9253267013,0.675291258350371,118,79.2768926649629,0.191293352601156,83.0176900310941,-6.66226862727473,-22.9968216034236,14.9445439796771,17.4821216678943,-20.6001984039252,-4.84998326783415,17.2341829491678,-11.7123241814031,4.43589455667693,2.26532494036997,-7.10299830908042,0.0114784205693297,1,2514.5,2.5079151589999995,4758.2,20161209,72900,LEEC08
